idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
11109,0,in_cluster,0,3,15,3.454,3.774,0.562,3.372,3.386,0.001,-24.99,0.3968,0.2191,0.1851,0.4364,0.6978,0.1526,0.3048
11110,0,in_cluster,0,3,15,3.388,3.983,0.664,3.310,3.386,0.001,-24.86,0.5527,0.2087,0.1707,0.4929,0.6450,0.0464,0.2914
11111,0,in_cluster,0,3,15,3.419,3.769,0.539,3.281,3.386,0.001,-24.88,0.4657,0.1623,0.1519,0.4942,0.6325,0.0512,0.2913
11112,0,in_cluster,0,3,13,3.538,4.715,-0.270,2.714,3.765,0.129,-25.43,0.5646,0.1103,0.0970,0.6099,0.7133,0.1568,0.2915
11113,0,in_cluster,0,3,13,3.187,4.830,-0.255,2.745,3.765,0.129,-24.25,0.5758,0.1173,0.0994,0.5752,0.6974,0.1295,0.3287
11114,0,in_cluster,0,3,13,3.776,4.267,-0.157,2.313,3.765,0.129,-25.95,0.3299,0.1602,0.1800,0.2324,0.4596,0.1860,0.4244
11115,0,in_cluster,0,10,13,3.081,3.698,-0.091,1.626,3.962,0.112,-22.29,0.3086,0.1827,0.1983,0.0953,0.3049,0.0952,0.4474
11116,0,in_cluster,0,10,13,3.078,3.855,-0.089,1.720,3.962,0.112,-22.28,0.2670,0.1830,0.1994,0.1064,0.2901,0.0969,0.4426
11117,0,in_cluster,0,10,13,3.132,3.670,-0.096,1.547,3.962,0.112,-22.44,0.2143,0.2514,0.3399,0.1482,0.3842,0.2902,0.4245
11118,0,in_cluster,0,10,13,3.126,3.714,-0.142,1.478,3.962,0.112,-22.42,0.2850,0.2180,0.3256,0.0876,0.2988,0.0102,0.3872
11119,0,in_cluster,0,10,13,3.188,4.337,-0.163,2.110,3.962,0.112,-22.62,0.1365,0.1342,0.1798,0.0436,0.3039,0.0512,0.3555
11120,0,in_cluster,0,10,13,3.082,4.387,-0.146,2.206,3.962,0.112,-22.29,0.1273,0.1448,0.1815,0.0749,0.3349,0.0080,0.3442
11121,0,in_cluster,0,10,13,3.537,4.219,-0.138,2.418,3.962,0.112,-23.80,0.0854,0.2267,0.2912,0.0542,0.2210,0.0054,0.3272
11122,0,in_cluster,0,10,13,3.934,3.995,-0.016,2.604,3.962,0.112,-25.28,0.3623,0.4040,0.4171,0.1050,0.2729,0.1182,0.3089
11123,0,in_cluster,0,13,15,3.585,3.613,1.002,2.680,3.513,0.183,-26.00,0.2456,0.3344,0.3689,0.0579,0.3078,0.0069,0.2949
11124,0,in_cluster,0,15,10,3.301,3.373,0.738,2.581,3.473,0.020,-23.11,0.0858,0.1153,0.1429,0.0042,0.1493,0.1427,0.2817
11125,0,in_cluster,0,10,13,3.064,3.943,-0.085,1.991,3.962,0.112,-22.23,0.2120,0.1111,0.1597,0.0053,0.1792,0.0650,0.2895
11126,0,in_cluster,0,10,13,3.083,3.928,-0.104,2.061,3.962,0.112,-22.29,0.1157,0.1847,0.2307,0.0075,0.1981,0.0009,0.2958
11127,0,in_cluster,0,15,13,3.489,3.877,-0.064,2.577,3.513,0.183,-25.55,0.3050,0.2330,0.2359,0.0293,0.3800,0.0114,0.2987
11128,0,in_cluster,0,15,13,3.331,3.819,-0.076,2.556,3.513,0.183,-25.17,0.1957,0.2280,0.2313,0.0482,0.2757,0.1031,0.2982
11129,0,in_cluster,0,10,15,3.458,3.701,0.335,2.976,3.473,0.020,-23.48,0.1493,0.1228,0.1503,0.0174,0.1830,0.0162,0.2945
11130,0,in_cluster,0,10,13,3.552,4.271,-0.161,2.193,3.962,0.112,-23.85,0.3070,0.0766,0.1054,0.0599,0.4025,0.0559,0.2868
11131,0,in_cluster,0,10,13,3.205,4.156,-0.179,2.087,3.962,0.112,-22.68,0.1695,0.1483,0.1902,0.0496,0.3204,0.1647,0.2809
11132,0,in_cluster,0,10,13,3.309,3.938,-0.156,1.927,3.962,0.112,-23.01,0.2267,0.2505,0.2851,0.1004,0.3246,0.0184,0.2804
11133,0,in_cluster,0,15,10,3.492,3.701,0.607,2.968,3.473,0.020,-24.19,0.2343,0.1640,0.1953,0.0824,0.4184,0.2276,0.2804
11134,0,in_cluster,0,10,13,3.447,4.128,-0.220,1.817,3.962,0.112,-23.48,0.1383,0.1421,0.2058,0.0403,0.3595,0.2565,0.2804
11135,0,beyond,0,10,13,4.495,4.669,-0.159,3.070,3.962,0.112,-27.64,0.5582,0.3822,0.3965,0.3294,0.7280,0.0203,0.2804
11136,0,in_cluster,0,15,13,3.218,4.027,-0.133,2.430,3.513,0.183,-25.00,0.3469,0.5132,0.4354,0.1763,0.6238,0.0046,0.2915
11137,0,in_cluster,0,15,13,3.180,3.873,-0.184,2.051,3.513,0.183,-24.88,0.2356,0.4630,0.3835,0.1407,0.5604,0.0331,0.2962
11138,0,in_cluster,0,15,13,3.179,3.801,-0.166,2.019,3.513,0.183,-24.87,0.1518,0.3478,0.2658,0.0213,0.3192,0.0281,0.2966
11139,0,in_cluster,0,15,13,2.781,3.813,-0.119,2.116,3.513,0.183,-23.69,0.1482,0.3214,0.2262,0.0328,0.3788,0.0182,0.2889
11140,0,in_cluster,0,15,13,3.239,3.638,-0.054,2.193,3.513,0.183,-25.07,0.2106,0.4734,0.3773,0.1499,0.4734,0.0464,0.2803
11141,0,in_cluster,0,15,13,3.005,3.402,-0.073,2.048,3.513,0.183,-24.33,0.2400,0.4816,0.3785,0.1209,0.4690,0.2486,0.2795
11142,0,in_cluster,0,10,15,2.609,3.231,0.382,2.619,3.473,0.020,-20.93,0.2176,0.3644,0.3035,0.0797,0.4294,0.4468,0.2794
11143,0,in_cluster,0,10,13,2.475,3.765,-0.071,1.931,3.962,0.112,-20.60,0.1481,0.3126,0.2605,0.0103,0.2853,0.3404,0.2798
11144,0,in_cluster,0,10,15,2.776,2.903,0.443,2.381,3.473,0.020,-21.32,0.2055,0.2901,0.1924,0.0162,0.3409,0.4307,0.2927
11145,0,in_cluster,0,10,13,2.974,3.752,-0.119,1.994,3.962,0.112,-21.95,0.0855,0.1898,0.1551,0.0949,0.4849,0.3431,0.3059
11146,0,in_cluster,0,10,13,3.465,4.233,-0.191,2.146,3.962,0.112,-23.54,0.4336,0.1029,0.1395,0.2543,0.6706,0.2843,0.3176
11147,0,in_cluster,0,10,13,3.697,4.477,-0.199,2.341,3.962,0.112,-24.37,0.6189,0.1361,0.2204,0.4715,0.7802,0.2583,0.3164
11148,0,beyond,0,10,13,4.399,4.632,-0.199,3.003,3.962,0.112,-27.22,0.7415,0.2407,0.2695,0.4581,0.7476,0.0920,0.2994
11149,0,in_cluster,0,10,13,2.432,3.662,-0.047,1.959,3.962,0.112,-20.50,0.1502,0.3780,0.2893,0.0067,0.1407,0.3387,0.2850
11150,0,in_cluster,0,10,15,3.047,3.283,0.331,2.933,3.473,0.020,-22.14,0.0341,0.2436,0.2016,0.0070,0.1506,0.0020,0.2792
11151,0,in_cluster,0,10,13,3.434,4.019,-0.146,2.099,3.962,0.112,-23.44,0.1600,0.0894,0.1437,0.0436,0.3211,0.1650,0.2827
11152,0,in_cluster,0,10,13,3.515,4.287,-0.149,2.295,3.962,0.112,-23.72,0.1544,0.1182,0.2191,0.1679,0.5033,0.0098,0.2903
11153,0,in_cluster,0,10,13,4.109,4.623,-0.181,3.048,3.962,0.112,-25.98,0.3406,0.2955,0.3355,0.2437,0.5643,0.0013,0.3007
11154,0,in_cluster,0,10,13,3.400,4.097,-0.081,2.521,3.962,0.112,-23.32,0.1211,0.5005,0.3843,0.0962,0.3541,0.0002,0.3102
11155,0,in_cluster,0,15,13,3.166,3.876,-0.108,2.343,3.513,0.183,-24.83,0.1870,0.5467,0.3808,0.2027,0.4147,0.0025,0.3167
11156,0,in_cluster,0,15,10,3.527,3.567,0.428,3.392,3.473,0.020,-23.79,0.1044,0.4558,0.3373,0.0982,0.4242,0.0007,0.3068
11157,0,in_cluster,0,10,13,3.294,3.880,-0.138,2.049,3.962,0.112,-22.97,0.2244,0.2618,0.2986,0.1364,0.3978,0.1467,0.2953
11158,0,in_cluster,0,10,13,4.021,4.590,-0.129,3.102,3.962,0.112,-25.62,0.4659,0.3838,0.3640,0.3193,0.6511,0.0160,0.2822
11159,0,in_cluster,0,13,10,3.780,4.084,0.970,2.694,3.962,0.112,-25.84,0.3051,0.5832,0.4257,0.1060,0.4436,0.0019,0.2793
11160,0,in_cluster,0,13,15,3.576,3.633,1.115,2.338,3.513,0.183,-26.24,0.3700,0.5653,0.3963,0.2266,0.5179,0.0350,0.2798
11161,0,in_cluster,0,15,13,3.576,3.691,-0.034,2.540,3.513,0.183,-25.50,0.2240,0.5316,0.3587,0.0865,0.4061,0.0779,0.2919
11162,0,in_cluster,0,15,13,3.749,3.779,-0.062,2.618,3.513,0.183,-26.84,0.1115,0.6030,0.4269,0.1165,0.3685,0.0390,0.3038
11163,0,in_cluster,0,1,13,3.649,3.949,-0.079,2.593,3.996,0.108,-22.21,0.2155,0.5091,0.3878,0.2168,0.4697,0.0052,0.3174
11164,0,in_cluster,0,1,10,2.658,3.332,0.153,2.663,3.128,0.005,-19.09,0.1019,0.3216,0.3154,0.0074,0.1587,0.0409,0.3229
11165,0,in_cluster,0,1,10,3.408,3.725,0.215,3.351,3.128,0.005,-21.34,0.2499,0.5298,0.4172,0.2149,0.5072,0.0694,0.3222
11166,0,in_cluster,0,1,13,3.523,3.941,-0.068,2.584,3.996,0.108,-21.76,0.3042,0.5403,0.4118,0.2975,0.5146,0.0404,0.3110
11167,0,in_cluster,0,1,13,3.945,4.027,-0.112,2.474,3.996,0.108,-23.35,0.2759,0.2800,0.3228,0.2617,0.4089,0.0973,0.2976
11168,0,in_cluster,0,1,10,3.803,4.336,0.193,3.821,3.128,0.005,-22.79,0.2006,0.3747,0.3882,0.1799,0.4774,0.1127,0.2871
11169,0,in_cluster,0,1,10,3.168,3.867,0.124,3.114,3.128,0.005,-20.58,0.1138,0.5839,0.4407,0.1043,0.3152,0.3412,0.2837
11170,0,in_cluster,0,15,1,3.234,3.462,0.599,3.123,3.084,0.006,-21.54,0.1794,0.6257,0.4410,0.2063,0.5551,0.0636,0.2900
11171,0,in_cluster,0,15,1,3.418,3.595,0.527,3.229,3.084,0.006,-22.01,0.2711,0.6267,0.4340,0.3401,0.6042,0.0042,0.3051
11172,0,in_cluster,0,1,15,3.391,3.621,0.454,3.289,3.084,0.006,-21.32,0.1253,0.6213,0.4285,0.1932,0.4023,0.0339,0.3188
11173,0,in_cluster,0,1,15,3.155,3.652,0.377,3.231,3.084,0.006,-20.55,0.1465,0.5975,0.4110,0.1310,0.3692,0.1667,0.3212
11174,0,in_cluster,0,1,15,2.936,3.529,0.095,2.886,3.084,0.006,-19.88,0.1254,0.5329,0.3844,0.1101,0.3617,0.1733,0.3198
11175,0,in_cluster,0,1,10,2.826,3.626,0.061,2.848,3.128,0.005,-19.56,0.1709,0.3235,0.3404,0.1745,0.5014,0.2824,0.3109
11176,0,in_cluster,0,1,10,2.974,3.934,-0.012,3.044,3.128,0.005,-19.99,0.1178,0.1729,0.2962,0.1041,0.4582,0.1152,0.3042
11177,0,in_cluster,0,1,10,3.647,4.559,-0.041,3.668,3.128,0.005,-22.22,0.1989,0.1770,0.3205,0.3315,0.6780,0.3158,0.2953
11178,0,in_cluster,0,1,10,3.525,4.441,-0.049,3.535,3.128,0.005,-21.78,0.2151,0.1938,0.3507,0.3872,0.7616,0.1481,0.2907
11179,0,in_cluster,0,1,10,3.078,4.146,-0.014,3.173,3.128,0.005,-20.31,0.0776,0.1931,0.3490,0.2195,0.6043,0.0880,0.2918
11180,0,in_cluster,0,1,10,2.908,3.948,0.023,2.997,3.128,0.005,-19.80,0.0327,0.1816,0.3237,0.0763,0.4111,0.1275,0.2987
11181,0,in_cluster,0,1,10,2.988,4.021,0.118,3.055,3.128,0.005,-20.03,0.0582,0.3299,0.3839,0.0171,0.3666,0.0057,0.3165
11182,0,in_cluster,0,1,10,2.773,3.840,0.117,2.691,3.128,0.005,-19.41,0.0760,0.5252,0.4204,0.0536,0.2913,0.0241,0.3259
11183,0,in_cluster,0,1,13,3.050,3.843,-0.143,1.706,3.996,0.108,-20.22,0.0558,0.5071,0.4103,0.0331,0.2663,0.1624,0.3277
11184,0,in_cluster,0,1,13,3.017,3.966,-0.158,1.881,3.996,0.108,-20.12,0.0971,0.3447,0.3975,0.1475,0.2330,0.1273,0.3248
11185,0,in_cluster,0,1,13,3.857,4.295,-0.176,2.173,3.996,0.108,-23.01,0.1203,0.2516,0.3918,0.1370,0.4355,0.0164,0.3197
11186,0,in_cluster,0,1,13,3.651,4.474,-0.182,2.259,3.996,0.108,-22.24,0.0556,0.2523,0.4001,0.0964,0.5158,0.0043,0.3043
11187,0,in_cluster,0,1,13,3.140,4.289,-0.190,1.951,3.996,0.108,-20.50,0.0287,0.2741,0.3942,0.0275,0.3073,0.0556,0.2895
11188,0,in_cluster,0,1,13,3.619,4.160,-0.195,1.879,3.996,0.108,-22.12,0.1283,0.2753,0.4020,0.1093,0.4333,0.0262,0.2863
11189,0,in_cluster,0,1,10,3.927,4.591,-0.092,3.787,3.128,0.005,-23.28,0.1194,0.2807,0.4270,0.2853,0.6251,0.0521,0.2888
11190,0,in_cluster,0,1,13,4.073,4.620,-0.218,2.370,3.996,0.108,-23.86,0.1883,0.2730,0.4221,0.2260,0.6802,0.1036,0.2947
11191,0,in_cluster,0,1,13,3.687,4.179,-0.180,1.958,3.996,0.108,-22.37,0.4113,0.2778,0.3908,0.1532,0.5408,0.1345,0.2998
11192,0,in_cluster,0,1,13,3.861,3.952,-0.138,1.898,3.996,0.108,-23.03,0.3697,0.3342,0.3722,0.2078,0.5660,0.1685,0.3166
11193,0,in_cluster,0,13,1,3.870,4.574,1.161,1.924,3.996,0.108,-26.04,0.6737,0.2838,0.3553,0.4557,0.7012,0.0165,0.3261
11194,0,in_cluster,0,13,1,4.274,4.600,1.169,2.425,3.996,0.108,-26.15,0.5216,0.2098,0.3574,0.5284,0.7764,0.0342,0.3298
11195,0,beyond,0,1,13,4.419,4.839,-0.181,3.017,3.996,0.108,-25.34,0.5869,0.2179,0.3682,0.5722,0.8303,0.0413,0.3282
11196,0,in_cluster,0,1,13,4.214,4.702,-0.158,2.934,3.996,0.108,-24.45,0.4914,0.1942,0.3449,0.5234,0.7841,0.0767,0.3242
11197,0,in_cluster,0,1,13,4.022,4.494,-0.132,2.791,3.996,0.108,-23.66,0.3608,0.1557,0.2917,0.4430,0.7198,0.0925,0.3099
11198,0,in_cluster,0,1,13,4.159,4.294,-0.128,2.588,3.996,0.108,-24.22,0.2108,0.1402,0.2528,0.2984,0.6582,0.1511,0.2996
11199,0,in_cluster,0,1,13,4.040,4.206,-0.096,2.546,3.996,0.108,-23.74,0.2336,0.1563,0.2371,0.1953,0.5253,0.1440,0.3030
11200,0,in_cluster,0,13,1,4.162,4.265,1.065,2.651,3.996,0.108,-24.67,0.2581,0.1958,0.2381,0.2568,0.5427,0.1609,0.3061
11201,0,in_cluster,0,13,1,3.879,4.522,1.078,2.318,3.996,0.108,-25.80,0.2864,0.1788,0.2269,0.2655,0.5550,0.1359,0.3162
11202,0,in_cluster,0,13,1,4.047,4.365,1.073,2.497,3.996,0.108,-25.10,0.2798,0.1691,0.2497,0.2914,0.5678,0.1659,0.3244
11203,0,beyond,0,1,13,4.589,4.643,-0.034,3.574,3.996,0.108,-26.10,0.4038,0.3828,0.3588,0.4335,0.7273,0.1264,0.3296
11204,0,in_cluster,0,13,1,4.014,4.198,0.996,2.962,3.996,0.108,-24.38,0.3014,0.5529,0.3818,0.4128,0.6317,0.3739,0.3301
11205,0,in_cluster,0,13,15,3.668,4.343,0.992,2.984,3.513,0.183,-26.97,0.2915,0.5345,0.3523,0.2968,0.5958,0.1919,0.3276
11206,0,in_cluster,0,13,1,3.807,4.808,1.011,2.777,3.996,0.108,-27.13,0.4624,0.3627,0.3117,0.3455,0.6202,0.1519,0.3221
11207,0,in_cluster,0,13,1,3.945,4.832,1.029,2.715,3.996,0.108,-27.25,0.4621,0.2529,0.3163,0.3531,0.6900,0.2797,0.3169
11208,0,in_cluster,0,13,9,4.328,4.655,1.266,2.693,3.316,0.173,-26.94,0.2738,0.2770,0.3376,0.3728,0.6087,0.3722,0.3107
11209,0,in_cluster,0,9,13,4.172,4.294,-0.275,2.392,3.316,0.173,-28.26,0.3127,0.3560,0.3347,0.3049,0.5733,0.2954,0.3184
11210,0,in_cluster,0,9,13,4.047,4.378,-0.224,2.522,3.316,0.173,-28.83,0.3048,0.5557,0.3850,0.3683,0.5353,0.1501,0.3359
11211,0,in_cluster,0,13,15,3.715,4.110,0.947,3.025,3.513,0.183,-28.22,0.5633,0.5877,0.3997,0.4509,0.6759,0.3316,0.3499
11212,0,in_cluster,0,13,9,3.687,5.020,1.093,2.720,3.316,0.173,-31.45,0.7270,0.4654,0.3771,0.4244,0.6809,0.2593,0.3587
11213,0,in_cluster,0,13,9,4.170,5.554,1.250,2.771,3.316,0.173,-35.87,0.8760,0.6222,0.4755,0.7441,0.8513,0.6130,0.3632
11214,0,in_cluster,0,13,9,4.134,5.319,1.269,2.599,3.316,0.173,-34.64,0.8866,0.7929,0.6291,0.7676,0.8442,0.6389,0.6370
11215,0,in_cluster,0,13,9,4.115,4.490,1.194,2.626,3.316,0.173,-30.73,0.9245,0.8269,0.6530,0.8122,0.8427,0.4749,0.7202
11216,0,in_cluster,0,13,9,3.880,5.512,1.211,2.074,3.316,0.173,-35.53,0.9335,0.7730,0.5609,0.8367,0.8811,0.1636,0.3476
11217,0,in_cluster,0,13,9,3.838,5.565,1.155,2.211,3.316,0.173,-35.64,0.9252,0.6761,0.4305,0.7993,0.8492,0.0111,0.3354
11218,0,in_cluster,0,13,15,3.567,3.791,0.944,2.923,3.513,0.183,-27.00,0.7232,0.5567,0.3829,0.3519,0.6771,0.1048,0.3210
11219,0,in_cluster,0,13,9,3.707,4.776,1.187,2.303,3.316,0.173,-31.78,0.6641,0.5154,0.3870,0.2971,0.6163,0.3459,0.3066
11220,0,in_cluster,0,13,9,3.779,4.736,1.239,2.023,3.316,0.173,-31.85,0.7424,0.6384,0.4271,0.3781,0.7555,0.4196,0.2995
11221,0,in_cluster,0,13,9,3.606,5.244,1.162,2.180,3.316,0.173,-34.18,0.8928,0.7303,0.4621,0.5111,0.7069,0.1995,0.3268
11222,0,in_cluster,0,13,9,3.618,5.376,1.192,2.033,3.316,0.173,-34.72,0.9089,0.7650,0.5348,0.6046,0.7330,0.2901,0.4393
11223,0,in_cluster,0,13,9,4.217,6.156,1.263,2.277,3.316,0.173,-38.00,0.9380,0.7234,0.4727,0.8559,0.8520,0.1039,0.2543
11224,0,in_cluster,0,13,15,3.697,4.833,1.078,2.616,3.513,0.183,-31.48,0.7969,0.6005,0.3896,0.5190,0.7527,0.1663,0.2495
11225,0,in_cluster,0,13,15,3.500,4.063,1.189,1.699,3.513,0.183,-28.07,0.5731,0.5645,0.3366,0.3377,0.6814,0.1760,0.2480
11226,0,in_cluster,0,13,15,3.256,3.279,1.056,1.996,3.513,0.183,-25.19,0.6300,0.4768,0.2252,0.2977,0.5677,0.0671,0.2564
11227,0,in_cluster,0,13,15,3.347,3.631,0.952,2.539,3.513,0.183,-26.15,0.4819,0.3104,0.1424,0.4465,0.6140,0.0608,0.2831
11228,0,in_cluster,0,13,9,3.641,4.188,1.176,1.925,3.316,0.173,-29.42,0.4534,0.1546,0.0956,0.4166,0.6445,0.1131,0.2901
11229,0,in_cluster,0,9,13,3.987,4.022,-0.283,1.778,3.316,0.173,-28.59,0.3452,0.1990,0.1667,0.3967,0.6286,0.1904,0.2899
11230,0,beyond,0,9,13,4.736,4.871,-0.320,2.609,3.316,0.173,-31.86,0.5834,0.4081,0.3095,0.7385,0.8287,0.0481,0.2835
11231,0,beyond,0,13,15,4.362,4.411,1.204,2.787,3.513,0.183,-29.55,0.6245,0.5394,0.3896,0.7560,0.8522,0.0587,0.2633
11232,0,beyond,0,15,13,4.419,4.726,-0.306,2.867,3.513,0.183,-29.58,0.7390,0.5405,0.3996,0.8204,0.9178,0.1077,0.2403
11233,0,beyond,0,15,13,4.617,4.802,-0.347,2.863,3.513,0.183,-30.48,0.7605,0.5092,0.3877,0.8223,0.8937,0.0406,0.2357
11234,0,beyond,0,15,13,4.379,4.641,-0.334,2.701,3.513,0.183,-29.41,0.7493,0.4799,0.3760,0.8163,0.8793,0.1055,0.2353
11235,0,in_cluster,0,15,13,3.584,4.201,-0.266,2.296,3.513,0.183,-26.24,0.5430,0.4113,0.3188,0.6377,0.7813,0.1544,0.2394
11236,0,in_cluster,0,15,13,3.127,4.079,-0.186,2.368,3.513,0.183,-24.71,0.5451,0.3699,0.2749,0.5090,0.7393,0.2449,0.3299
11237,0,in_cluster,0,15,13,2.890,3.532,-0.106,1.934,3.513,0.183,-24.00,0.7132,0.3771,0.3074,0.5463,0.7927,0.4444,0.3858
11238,0,in_cluster,0,15,13,2.976,3.856,-0.049,2.656,3.513,0.183,-24.25,0.5182,0.3075,0.2917,0.6359,0.6955,0.4832,0.4428
11239,0,in_cluster,0,13,3,4.191,4.383,1.181,2.755,3.765,0.129,-28.71,0.6817,0.1923,0.1493,0.7437,0.8048,0.3795,0.3427
11240,0,in_cluster,0,3,13,4.297,4.488,-0.205,2.779,3.765,0.129,-28.40,0.6490,0.1701,0.0811,0.5967,0.8031,0.4207,0.2828
11241,0,beyond,0,13,3,4.370,4.446,1.190,2.677,3.765,0.129,-29.06,0.7473,0.1614,0.0688,0.6457,0.8019,0.3962,0.2586
11242,0,in_cluster,0,3,13,3.733,3.842,-0.112,2.286,3.765,0.129,-26.14,0.4214,0.1866,0.1211,0.3078,0.6725,0.5085,0.2400
11243,0,in_cluster,0,13,3,3.786,4.402,1.138,2.274,3.765,0.129,-28.86,0.7627,0.1823,0.1404,0.5833,0.7838,0.2967,0.2371
11244,0,in_cluster,0,13,3,4.177,4.629,1.172,2.431,3.765,0.129,-29.89,0.5228,0.1825,0.1381,0.4161,0.6717,0.3008,0.2509
11245,0,in_cluster,0,3,13,4.329,4.737,-0.185,2.936,3.765,0.129,-28.54,0.5039,0.2886,0.2919,0.4221,0.7153,0.1582,0.3225
11246,0,in_cluster,0,3,13,4.166,4.659,-0.204,2.736,3.765,0.129,-27.85,0.2649,0.2794,0.2877,0.2318,0.6712,0.1299,0.3111
11247,0,in_cluster,0,3,13,4.053,4.188,-0.179,2.380,3.765,0.129,-27.39,0.5104,0.2120,0.1727,0.2806,0.6164,0.2432,0.2844
11248,0,beyond,0,3,13,4.597,4.789,-0.161,3.501,3.765,0.129,-29.74,0.5166,0.2855,0.2655,0.6035,0.8233,0.0920,0.2779
11249,0,in_cluster,0,3,13,3.667,3.909,-0.161,2.234,3.765,0.129,-25.90,0.8265,0.3330,0.3263,0.6567,0.7261,0.1536,0.2553
11250,0,in_cluster,0,13,3,3.958,4.535,1.186,2.448,3.765,0.129,-29.44,0.4963,0.2093,0.1668,0.3512,0.6400,0.0430,0.2373
11251,0,in_cluster,0,3,13,3.391,3.782,-0.172,1.841,3.765,0.129,-24.92,0.2535,0.1707,0.1020,0.1115,0.3198,0.0777,0.2338
11252,0,in_cluster,0,3,13,3.908,4.212,-0.154,2.732,3.765,0.129,-26.81,0.4283,0.2735,0.2416,0.4082,0.6087,0.0292,0.2341
11253,0,in_cluster,0,3,13,4.135,4.181,-0.101,2.929,3.765,0.129,-27.72,0.4331,0.4105,0.3853,0.2937,0.6986,0.0420,0.2388
11254,0,in_cluster,0,13,3,3.837,4.227,1.033,2.852,3.765,0.129,-28.11,0.6680,0.5267,0.4342,0.4559,0.7299,0.0646,0.2527
11255,0,in_cluster,0,13,3,3.915,4.943,1.062,2.945,3.765,0.129,-31.39,0.8766,0.5331,0.4146,0.8394,0.7374,0.1875,0.2550
11256,0,in_cluster,0,13,3,3.747,3.947,0.979,2.917,3.765,0.129,-26.96,0.7036,0.4688,0.3325,0.4439,0.5223,0.0686,0.2502
11257,0,in_cluster,0,13,3,3.826,4.076,0.976,2.918,3.765,0.129,-27.48,0.1064,0.4219,0.2816,0.1653,0.2581,0.1358,0.2409
11258,0,in_cluster,0,13,3,3.749,3.820,0.946,2.859,3.765,0.129,-26.16,0.0582,0.4561,0.3193,0.1457,0.2380,0.1829,0.2412
11259,0,in_cluster,0,13,3,3.431,3.671,0.947,2.511,3.765,0.129,-24.70,0.2355,0.4930,0.3602,0.2508,0.3843,0.4597,0.2402
11260,0,in_cluster,0,3,13,3.553,3.764,-0.014,2.769,3.765,0.129,-22.26,0.0168,0.3660,0.2366,0.1621,0.1820,0.4474,0.2401
11261,0,in_cluster,0,11,3,2.929,3.181,0.034,2.604,2.759,0.256,-17.72,0.1035,0.2195,0.0852,0.1380,0.1053,0.4781,0.2401
11262,0,in_cluster,0,11,3,2.895,2.968,0.059,2.481,2.759,0.256,-17.62,0.2226,0.2777,0.1568,0.0921,0.1178,0.4237,0.2403
11263,0,in_cluster,0,3,11,3.853,4.073,0.882,3.556,2.759,0.256,-21.72,0.1390,0.3844,0.3061,0.2949,0.3245,0.3766,0.2405
11264,0,in_cluster,0,3,11,3.393,3.542,0.846,3.154,2.759,0.256,-19.70,0.1733,0.4892,0.3951,0.1706,0.2405,0.4578,0.2417
11265,0,in_cluster,0,3,13,3.340,3.486,0.028,2.507,3.765,0.129,-20.65,0.1470,0.4513,0.3476,0.2211,0.3171,0.1599,0.2417
11266,0,in_cluster,0,11,3,3.097,3.107,0.193,2.702,2.759,0.256,-18.22,0.0179,0.2850,0.1640,0.0392,0.0361,0.1931,0.2414
11267,0,in_cluster,0,11,3,2.553,2.658,0.131,2.117,2.759,0.256,-16.69,0.0282,0.2163,0.1064,0.0344,0.0192,0.0950,0.2412
11268,0,in_cluster,0,3,11,3.029,3.157,0.833,2.805,2.759,0.256,-18.41,0.0008,0.1862,0.0815,0.0052,0.0366,0.2077,0.2406
11269,0,in_cluster,0,11,3,3.472,3.504,0.112,3.178,2.759,0.256,-19.46,0.0490,0.2705,0.1857,0.0470,0.0967,0.1160,0.2406
11270,0,off,0,3,11,4.602,4.665,0.925,4.349,2.759,0.256,-24.31,0.2533,0.4264,0.3627,0.4227,0.3680,0.0889,0.2409
11271,0,in_cluster,0,3,13,3.814,3.941,0.049,3.046,3.765,0.129,-22.25,0.1417,0.5642,0.4513,0.2679,0.3558,0.1477,0.2425
11272,0,in_cluster,0,3,13,3.592,3.898,0.060,3.079,3.765,0.129,-21.04,0.0822,0.6154,0.4723,0.3261,0.4118,0.1369,0.2554
11273,0,in_cluster,0,13,3,3.678,4.050,0.995,2.761,3.765,0.129,-22.85,0.1680,0.4956,0.3862,0.2909,0.2679,0.1298,0.2408
11274,0,in_cluster,0,11,3,3.673,3.768,0.182,3.396,2.759,0.256,-20.17,0.0306,0.3003,0.1908,0.0653,0.0561,0.0178,0.2411
11275,0,in_cluster,0,11,3,3.594,3.617,0.159,3.279,2.759,0.256,-19.89,0.1351,0.2305,0.1384,0.1981,0.2044,0.2005,0.2418
11276,0,in_cluster,0,3,11,3.730,4.125,0.877,3.615,2.759,0.256,-21.92,0.0531,0.2296,0.1395,0.2509,0.3756,0.1539,0.2424
11277,0,in_cluster,0,3,11,3.682,4.036,0.790,3.656,2.759,0.256,-21.56,0.0805,0.2589,0.1777,0.3579,0.4630,0.2195,0.2408
11278,0,in_cluster,0,3,13,3.939,4.232,-0.088,2.747,3.765,0.129,-22.88,0.0270,0.2315,0.1487,0.1660,0.2781,0.2340,0.2404
